0,-2887.55860943902,40000,False,"{'Intercept': 0.9999978042636767, 'col0': 1.0000878178873305, 'col1': 1.000029574840388}",0.86685,0.65395617970223,0.881116071428571,0.706142167011732
1,-2898.58884965576,40000,False,"{'Intercept': 0.9999994759865046, 'col0': 1.000200798846833, 'col1': 1.0001567912192235, 'col2': 1.0001428322832917, 'col3': 1.0000603250934623}",0.8782,0.659027371432287,0.89123057688873,0.729769419039031
2,-2909.60476156154,40000,False,"{'Intercept': 1.0000092232805653, 'col0': 0.9999985895801558, 'col1': 0.9999985873214952, 'col2': 0.999999854011511, 'col3': 1.000001860209062, 'col4': 1.0000168679096033, 'col5': 0.9999969576543983}",0.780475,0.608738053442559,0.804410290678249,0.661796111048668
3,-2918.3068438707,40000,False,"{'Intercept': 1.000020444384278, 'col0': 1.0000229915586014, 'col1': 1.0000710481809671, 'col2': 1.0000317837708046, 'col3': 1.0000004793639923, 'col4': 1.0000182432211242, 'col5': 1.0000219053003039, 'col6': 0.999997817279527, 'col7': 1.000031259585539}",0.621125,0.546095832520642,0.644357355736512,0.576840318816862
4,-2929.6719786722,40000,False,"{'Intercept': 1.0001806876111263, 'col0': 0.9999973129502779, 'col1': 1.0000001682693773, 'col2': 0.9999953822696964, 'col3': 1.0000461895229802, 'col4': 1.0001170091356077, 'col5': 1.0000372312186752, 'col6': 1.0000119128305578, 'col7': 1.0000059646100123, 'col8': 1.0001147746550976, 'col9': 0.9999951749154968}",0.6073,0.556465769455822,0.631958762886598,0.585842642059252
5,-2940.89545299996,40000,False,"{'Intercept': 1.0000223158253447, 'col0': 1.0000543086681066, 'col1': 1.000136542021102, 'col2': 1.000009145895359, 'col3': 1.0000057268899267, 'col4': 1.0000241628256623, 'col5': 0.9999969883918078, 'col6': 0.9999988439723035, 'col7': 0.9999956390220441, 'col8': 0.9999956493207373, 'col9': 0.999995003966976, 'col10': 0.9999971717676108, 'col11': 1.0002358432430463}",0.597425,0.548111306156947,0.62134643873304,0.576176102929967
6,-2900.33875274648,40000,False,"{'Intercept': 0.9999950325236566, 'col0': 0.9999995409802747, 'col1': 1.0000163200882959, 'col2': 1.000008279120749, 'col3': 0.999995604218597}",0.85665,0.630940771081204,0.86692350538433,0.675545140178903
7,-2919.61799883224,40000,False,"{'Intercept': 1.0000041092607546, 'col0': 0.9999955526741287, 'col1': 0.9999952339666602, 'col2': 0.9999950011053492, 'col3': 1.0000065738911916, 'col4': 1.0000085487632835, 'col5': 1.000101908343234, 'col6': 1.0000452069411918, 'col7': 1.0000467345280442}",0.665425,0.582959495481438,0.686044056583855,0.593980441181125
8,-2941.39492856358,40000,False,"{'Intercept': 1.000384460319923, 'col0': 1.000007175574772, 'col1': 1.0000180787699435, 'col2': 1.000001260622159, 'col3': 1.0000938969490043, 'col4': 1.0002407519376872, 'col5': 1.0000806656191827, 'col6': 1.0000450339903084, 'col7': 1.0000269754509399, 'col8': 1.000118808235678, 'col9': 1.0005700684297187, 'col10': 0.9999950149200759, 'col11': 1.000059901719059}",0.6767,0.578440933619401,0.705863621889642,0.585686900958467
9,-2961.38542057289,40000,False,"{'Intercept': 1.000079185663973, 'col0': 1.000449563232332, 'col1': 1.0000907253198839, 'col2': 1.0000030043096442, 'col3': 1.0000832943850886, 'col4': 1.0000020313087894, 'col5': 0.9999950706445999, 'col6': 1.0000010266014188, 'col7': 1.0000170117910636, 'col8': 1.000158355605496, 'col9': 0.999995700813675, 'col10': 0.9999963907109499, 'col11': 1.000318885156612, 'col12': 1.0000388139829488, 'col13': 1.0006368965260313, 'col14': 1.0000145276053565, 'col15': 1.0002073178638262}",0.60205,0.540699564397633,0.619059014981094,0.54614371526774
10,-2985.10390853846,40000,False,"{'Intercept': 1.0003476923520895, 'col0': 1.0001808971110566, 'col1': 1.0000345364570538, 'col2': 1.0000069554539432, 'col3': 1.0000297063200498, 'col4': 1.0000324510509475, 'col5': 1.0000939847671677, 'col6': 1.0001792356162673, 'col7': 1.0000102843405214, 'col8': 0.9999995903632909, 'col9': 1.0001335914319658, 'col10': 1.0001552013359134, 'col11': 1.0000103830828377, 'col12': 1.0000443935390904, 'col13': 1.0000769895963424, 'col14': 1.0000207853786043, 'col15': 1.0002941065757887, 'col16': 1.0000913541580565, 'col17': 1.000070746027734, 'col18': 1.0000899623603794, 'col19': 0.9999985855805276}",0.609375,0.534068005981406,0.624660693266713,0.53932439816154
11,-3001.44347932982,40000,False,"{'Intercept': 1.0002266698411781, 'col0': 0.9999996388070731, 'col1': 1.0000198888567546, 'col2': 0.9999950485834551, 'col3': 1.0002368248450086, 'col4': 1.0001994791502014, 'col5': 1.0000156874321058, 'col6': 1.0000103169562466, 'col7': 1.0000022006423213, 'col8': 0.9999953263947233, 'col9': 1.000076070929827, 'col10': 1.0000000760285934, 'col11': 0.999995552802285, 'col12': 1.0000731724506824, 'col13': 1.0003976117778266, 'col14': 1.0010856527410874, 'col15': 1.0003085821306283, 'col16': 1.0000366019871372, 'col17': 1.0003455792327367, 'col18': 1.0000830709778725, 'col19': 0.9999974802564131, 'col20': 1.0003742343405149, 'col21': 1.0002462601871907, 'col22': 1.0002892203871308, 'col23': 1.0000411037185444}",0.6272,0.534068005981406,0.64584619769154,0.546983153702709
12,-2915.12425976195,40000,False,"{'Intercept': 1.0000483517951997, 'col0': 1.0001373492474048, 'col1': 1.0000797339922702, 'col2': 1.0003545639501101, 'col3': 1.0002831258654925, 'col4': 1.0004359406597567, 'col5': 1.0000562725702844}",0.750125,0.59775047136077,0.787607046473576,0.68509187153255
13,-2948.35852612025,40000,False,"{'Intercept': 1.0002161150378046, 'col0': 1.0000537326036127, 'col1': 1.0000766439508855, 'col2': 1.0000834620289871, 'col3': 1.0000281550871168, 'col4': 1.000245775560466, 'col5': 1.0000224654953649, 'col6': 1.000080904692427, 'col7': 1.000075945951629, 'col8': 1.0001834884005159, 'col9': 1.0001759232276113, 'col10': 1.0003005932525315, 'col11': 1.0003505423948729}",0.70945,0.594922306742084,0.734427128559024,0.630401898264867
14,-2983.98048520399,40000,False,"{'Intercept': 1.0001238248953057, 'col0': 1.0010555840397903, 'col1': 1.001284634299905, 'col2': 1.0014289257391713, 'col3': 1.000383787482681, 'col4': 1.0002975475474332, 'col5': 1.000260509358097, 'col6': 1.0000054631331303, 'col7': 1.003731434028139, 'col8': 1.0008084221076716, 'col9': 1.000009198751302, 'col10': 0.9999994444313317, 'col11': 0.9999995215381524, 'col12': 1.0000212466956346, 'col13': 1.0026146760396613, 'col14': 1.0009606745974815, 'col15': 1.0000423548413129, 'col16': 1.0000590255986133, 'col17': 1.0001630008064544}",0.67865,0.574052402314544,0.70037296037296,0.595948071170866
15,-3015.25906529102,40000,False,"{'Intercept': 1.0000461247787333, 'col0': 1.000371836055925, 'col1': 1.0000748576700105, 'col2': 1.0001648566740031, 'col3': 1.0001108907004728, 'col4': 1.0000514887141558, 'col5': 1.0000480079661176, 'col6': 1.0000655535078826, 'col7': 1.0000608095964632, 'col8': 1.000055444438692, 'col9': 1.0003253258928353, 'col10': 1.0000595515706194, 'col11': 1.0000058241462266, 'col12': 0.9999952544364619, 'col13': 1.000089955306139, 'col14': 1.0000075580634693, 'col15': 1.0000332662936169, 'col16': 1.0001959144678403, 'col17': 1.000227026930053, 'col18': 1.0001303167742974, 'col19': 0.9999952703739297, 'col20': 1.00000489649268, 'col21': 1.0000770269826438, 'col22': 1.0000462773482408, 'col23': 1.0000915145475358}",0.617075,0.554515311098108,0.630568486047129,0.567232994378829
